Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL1630319,,0,358.42,0,3.78,17,CCCCC(=O)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639706,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity after 2 to 4 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL2335946,,0,280.28,0,2.90,18b,Cc1ccc2c(c1C)OC1(OC(=O)c3ccccc31)C2=O,EC50,'=',28900.0,nM,4.54,,,UO_0000065,,,,,False,CHEMBL2339577,Antiviral activity against Influenza B virus (B/Taiwan/2/62) infected in MDCK cells assessed as inhibition of virus-induced cytopathogenicity at 1 hr post-infection measured after 3 days by fluorescein-diacetate based fluorimetric analysis,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2331187,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL2335945,,0,294.31,0,3.24,17b,CCCc1ccc2c(c1)C(=O)C1(OC(=O)c3ccccc31)O2,EC50,'=',25000.0,nM,4.6,,,UO_0000065,,,,,False,CHEMBL2339577,Antiviral activity against Influenza B virus (B/Taiwan/2/62) infected in MDCK cells assessed as inhibition of virus-induced cytopathogenicity at 1 hr post-infection measured after 3 days by fluorescein-diacetate based fluorimetric analysis,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2331187,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL2335940,,0,328.32,0,3.95,11b,O=C1OC2(Oc3ccc(-c4ccccc4)cc3C2=O)c2ccccc21,EC50,'=',10800.0,nM,4.97,,,UO_0000065,,,,,False,CHEMBL2339577,Antiviral activity against Influenza B virus (B/Taiwan/2/62) infected in MDCK cells assessed as inhibition of virus-induced cytopathogenicity at 1 hr post-infection measured after 3 days by fluorescein-diacetate based fluorimetric analysis,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2331187,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL4287178,,0,1654.53,None,None,2b,CCCCCCCCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275432,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4284871,,0,1626.48,None,None,2c,CCCCCCCCCCOCc1cn([C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]4NC(=O)[C@H](NC(O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)nn1,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4275432,Antiviral activity against Influenza B virus B/HK/05/72 infected in MDCK cells after 3 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Hong Kong/05/1972),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4270630,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4465872,,0,389.46,0,3.10,2v,CC(C)N1CN(C(c2ccccc2)c2ccccc2)n2ccc(=O)c(O)c2C1=O,EC50,'=',124.3,nM,6.91,,,UO_0000065,,,,,False,CHEMBL4336652,Antiviral activity against Influenza B virus (B/Hong Kong/05/72) infected in MDCK cells assessed as reduction in virus-induced cytopathic effect incubated for 72 hrs by WST assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4334467,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL2206456,TAMIPHOSPHOR,0,320.33,0,0.86,"3a, TP",CCC(CC)O[C@@H]1C=C(P(=O)(O)O)C[C@H](N)[C@H]1NC(C)=O,EC50,'=',4250.0,nM,5.37,,,UO_0000065,,,,,False,CHEMBL2215931,Antiviral activity against Influenza B virus B/Sichuan/379/99 infected in MDCK cells assessed as protection against virus-induced cytopathic effect after 48 to 72 hrs by CellTiter 96 aqueous assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2203066,1,Scientific Literature,J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL1077034,,0,1035.17,None,None,2,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H](N)Cc3c[nH]c4ccccc34)c(OC)c2)ccc1OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,EC50,'>',96.0,nM,,,,UO_0000065,,,,,False,CHEMBL1115028,Antiviral activity against Influenza B virus infected in MDCK cells assessed as protection from virus-induced cytopathogenicity after 6 to 7 days by MTT assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1154855,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',36.9,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696970,Effective dose required to reduce virus induced cytopathogenicity by Influenza B(Fu 207) was determined,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128782,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1995,None,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',6.7,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL696971,Effective dose required to reduce virus induced cytopathogenicity by Influenza B(singapore) was determined,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1128782,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1995,None,
CHEMBL1814560,,0,473.51,0,2.71,7,Nc1ncnc2c1ncn2CCOCP(=O)(O)OCCOCCCCCCCCCCO,EC50,'>',42000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1816955,Antiviral activity against Influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1811861,1,Scientific Literature,Bioorg. Med. Chem.,2011,CHEMBL3308370,
CHEMBL484,ADEFOVIR,3,273.19,0,-0.44,"1, PMEA, Adefovir",Nc1ncnc2c1ncn2CCOCP(=O)(O)O,EC50,,,,,,Not Determined,,,,,,False,CHEMBL1816955,Antiviral activity against Influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1811861,1,Scientific Literature,Bioorg. Med. Chem.,2011,CHEMBL3308370,
CHEMBL2420192,,0,262.11,0,0.43,14e,CC(C)(O)Cc1nc(N)[nH]c(=O)c1Br,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL2422581,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction in virus-induced cytopathogenicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417481,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL4126084,,0,499.5,0,3.84,E-10a,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2ccccc12)Cn1ccc(=O)[nH]c1=O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4124877,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced visual cytopathicity,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL959,RIMANTADINE,4,179.31,0,2.55,Rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,EC50,'>',200000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4124860,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity by MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4118253,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL1077033,,0,676.89,2,10.05,3,CCCCCCCCCC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)CCCCCCCCC)c(OC)c2)cc1OC,EC50,'>',147.0,nM,,,,UO_0000065,,,,,False,CHEMBL1115028,Antiviral activity against Influenza B virus infected in MDCK cells assessed as protection from virus-induced cytopathogenicity after 6 to 7 days by MTT assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1154855,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1077031,,0,1215.16,None,None,6,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)CCC(NC(=O)c3ccc(NCc4cnc5nc(N)[nH]c(=O)c5n4)cc3)C(=O)O)c(OC)c2)ccc1OC(=O)CCC(NC(=O)c1ccc(NCc2cnc3nc(N)[nH]c(=O)c3n2)cc1)C(=O)O,EC50,'>',82.0,nM,,,,UO_0000065,,,,,False,CHEMBL1115028,Antiviral activity against Influenza B virus infected in MDCK cells assessed as protection from virus-induced cytopathogenicity after 6 to 7 days by MTT assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1154855,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL261459,,0,271.23,0,-3.05,T-1105-ribonucleoside,NC(=O)c1nccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,EC50,'=',19000.0,nM,4.72,,,UO_0000065,,,,,False,CHEMBL4137195,Antiviral activity against Influenza virus B/Ned/537/05 infected in HGPRT deficient 6-thioguanine-resistant MDCK cells assessed as reduction in viral replication at 3 days post infection by formazan-based MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL1289796,,0,341.37,0,3.65,2a,O=c1c2ccccc2nc(-c2ccccc2)n1/N=C/c1ccccc1O,EC50,,,,,,Not Active,,,,,,False,CHEMBL1291397,Antiviral activity against influenza B virus infected in MDCK cells assessed as protection against virus-induced cytopathogenicity at 100 ug/ml after 2 days,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1287642,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1095980,,0,1528.41,None,None,8a,COC(=O)[C@@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@H](NC(=O)[C@H](n5cc(CO[C@@H]6O[C@@H](C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]6OC(C)=O)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)[C@H](O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)[C@H]2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1121248,Antiviral activity against influenza B virus assessed as inhibition of viral induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1158551,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL660,AMANTADINE,4,151.25,0,1.91,Amantadine,NC12CC3CC(CC(C3)C1)C2,EC50,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL1121249,Antiviral activity against influenza B virus assessed as cell viability by cell based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1158551,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL959,RIMANTADINE,4,179.31,0,2.55,RMN,CC(N)C12CC3CC(CC(C3)C1)C2,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954279,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by visual cytopathic effect scoring method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL469562,,0,478.37,0,2.98,16,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc(Br)cc23)c1,EC50,'>',800000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL954280,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by MTS method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,RIBAVIRIN,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',8400.0,nM,5.08,,,UO_0000065,,,,,False,CHEMBL3072240,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction of virus-induced cytopathic effect after 3 days by colorimetric formazan-based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3045116,1,Scientific Literature,Med Chem Res,2013,CHEMBL3308370,
CHEMBL511290,,0,444.47,0,2.13,17,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1,EC50,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954280,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by MTS method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL4163269,,0,537.42,2,1.15,15,CC(=O)O[C@@H]1[C@@H](COP2(=O)OCc3cccc(C)c3O2)O[C@@H](n2ccnc(C(N)=O)c2=O)[C@@H]1OC(C)=O,EC50,'>',400000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4137188,Antiviral activity against Influenza virus B/Ned/537/05 infected in MDCK cells assessed as reduction in viral replication at 3 days post infection by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL2023606,,0,535.0,2,6.04,10n,Cc1nc(NCCCNc2ccnc3cc(Cl)ccc23)nc(-c2cccc([N+](=O)[O-])c2)c1C(=O)OC(C)C,EC50,'>',160.0,nM,,,,UO_0000065,,,,,False,CHEMBL2026083,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction visual scoring of virus-induced cytopathogenicity after 4 days,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2021854,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL2022038,,0,323.33,0,-0.44,5,Nc1nc2c(sc3ncn([C@H]4C[C@H](O)[C@@H](CO)O4)c32)c(=O)[nH]1,EC50,'>',160.0,nM,,,,UO_0000065,,,,,False,CHEMBL2024757,Antiviral activity against influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathogenicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2021796,1,Scientific Literature,Bioorg. Med. Chem.,2012,CHEMBL3308370,
CHEMBL959,RIMANTADINE,4,179.31,0,2.55,Rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,EC50,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL1121249,Antiviral activity against influenza B virus assessed as cell viability by cell based MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1158551,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL83661,,0,545.51,2,5.86,DTriP-22,Cc1ccsc1C(c1ccccc1Br)N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,EC50,'=',5900.0,nM,5.23,,,UO_0000065,,,,,False,CHEMBL1654038,Antiviral activity against influenza B virus infected in human RD cells assessed as protection against virus-induced cytopathogenicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,RD,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1649506,1,Scientific Literature,Antimicrob. Agents Chemother.,2009,CHEMBL3307547,
CHEMBL2420196,,0,352.19,0,2.30,14i,COc1ccc(/C=C/c2nc(N)[nH]c(=O)c2Br)cc1OC,EC50,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL2422581,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction in virus-induced cytopathogenicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417481,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL1089305,,0,611.55,2,2.07,13,C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2cnc(C(N)=O)n2)[C@H](O)[C@@H]1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,EC50,'=',14000.0,nM,4.85,,,UO_0000065,,,,,False,CHEMBL1117191,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1156333,1,Scientific Literature,Bioorg. Med. Chem.,2010,CHEMBL3308370,
CHEMBL221722,FAVIPIRAVIR,3,157.1,0,-0.58,T-705,NC(=O)c1nc(F)cnc1O,EC50,'>',250000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4137194,Antiviral activity against Influenza virus B/Ned/537/05 infected in HGPRT deficient 6-thioguanine-resistant MDCK cells assessed as reduction in viral replication at 3 days post infection by microscopic analysis,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL4170117,,0,1053.13,3,7.73,19a,CCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCCCCCCC)cc2)OP(=O)(O)OC[C@H]2O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC,EC50,'=',390.0,nM,6.41,,,UO_0000065,,,,,False,CHEMBL4137195,Antiviral activity against Influenza virus B/Ned/537/05 infected in HGPRT deficient 6-thioguanine-resistant MDCK cells assessed as reduction in viral replication at 3 days post infection by formazan-based MTS assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4130627,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL1089502,,0,241.25,0,-1.90,2,Nc1ccn([C@H]2C[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)n1,EC50,'>',41000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1105349,Antiviral activity against Influenza B virus Malaysia/2506/2004 infected MDCK cells after 42 to 46 hrs by neutral red dye uptake assay,F,BAO_0000218,organism-based format,Influenza B virus (B/Malaysia/2506/2004),None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1156973,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,RBV,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,EC50,'=',8300.0,nM,5.08,,,UO_0000065,,,,,False,CHEMBL2422581,Antiviral activity against Influenza B virus infected in MDCK cells assessed as reduction in virus-induced cytopathogenicity,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417481,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL2418400,,0,535.0,2,6.04,5c,CCOC(=O)c1c(C)nc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1[N+](=O)[O-],EC50,'>',160.0,nM,,,,UO_0000065,,,,,False,CHEMBL2421564,Antiviral activity against influenza B virus infected in dog MDCK cells assessed as reduction of virus-induced cytopathogenicity by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2417501,1,Scientific Literature,Eur. J. Med. Chem.,2013,CHEMBL3308370,
CHEMBL1630310,,0,412.85,0,4.29,5,O=C(c1ccc(Cl)cc1)n1c(-c2ccc(S(=O)(=O)O)cc2)nc2ccccc21,EC50,'>',100.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL1639705,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus induced cytopathicity by visual scoring of CPE,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1629526,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL470403,,0,430.44,0,1.74,14,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(N)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1,EC50,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954280,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by MTS method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL511290,,0,444.47,0,2.13,17,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1,EC50,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL954279,Antiviral activity against influenza B virus in MDCK cells assessed as reduction of virus-induced cytopathicity by visual cytopathic effect scoring method,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1153955,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3308370,
CHEMBL1290018,,0,373.84,0,4.99,3e,C/C(=N\n1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc(Cl)cc1,EC50,,,,,,Not Active,,,,,,False,CHEMBL1291402,Antiviral activity against influenza B virus infected in MDCK cells assessed as cell viability at 100 ug/ml after 2 days by MTS assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1287642,1,Scientific Literature,Eur. J. Med. Chem.,2010,CHEMBL3308370,
CHEMBL1306213,,0,284.37,0,4.12,1c,N#Cc1c(-c2cccs2)cc(-c2cccs2)nc1O,EC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL3122998,Antiviral activity against Influenza B virus by cytopathy assay,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3120115,1,Scientific Literature,Eur. J. Med. Chem.,2014,None,
