Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4468682,,0,367.25,None,None,5j,C=C(C(=O)Nc1ccc(B(O)O)cc1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',451400.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL4539433,,0,698.95,2,4.03,11b,CC1(C)CC[C@]2(C(=O)NCc3cn([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,'=',11510.0,nM,4.94,,,UO_0000065,,,,,False,CHEMBL4362887,Antiviral activity against Influenza B virus B/Massachusetts/2/2012(BV) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4359890,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4450376,,0,381.9,0,3.03,5c,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@H]2NC(=O)C(C)CCl)C1,IC50,'>',422400.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL3126780,,0,436.53,0,3.98,10b,C=C(C(=O)NCc1cn(Cc2ccccc2F)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',66.67,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,'=',0.8,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4070593,,0,398.5,0,4.03,3f,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2ccc(OC)cc2)C1,IC50,'=',18.52,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL2064591,,0,338.41,0,4.08,1l,COc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C1CCCC1,IC50,'>',65700.0,nM,,,,UO_0000065,,,,,False,CHEMBL2065306,Antiviral activity against Influenza B virus (strain B/Jifang/13/97) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL2062433,1,Scientific Literature,Eur. J. Med. Chem.,2012,CHEMBL3308370,
CHEMBL3126783,,0,408.55,0,4.07,14b,C=C(C(=O)NCc1cn(C2C=CCCC2)nn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',13.39,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3131385,Antiviral activity against Influenza B virus jifang/13/97 infected in MDCK cells assessed as inhibition of virus-induced cytopathicity after 40 hrs,F,BAO_0000218,organism-based format,Influenza B virus,None,None,MDCK,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3124823,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3308370,
CHEMBL660,AMANTADINE,4,151.25,0,1.91,Amantadine,NC12CC3CC(CC(C3)C1)C2,IC50,'=',50000.0,nM,4.3,,,UO_0000065,,,,,False,CHEMBL1034006,Antiviral activity against influenza B virus,F,BAO_0000218,organism-based format,Influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL1136837,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL4100166,,0,320.43,0,3.05,3b,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@H](O)CC)C1,IC50,'=',18.52,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4079562,,0,374.5,0,4.08,3n,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2cccs2)C1,IC50,'>',2.06,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4448130,,0,381.28,None,None,5m,C=C(C(=O)NCc1cccc(B(O)O)c1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'=',90300.0,nM,4.04,,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL4071634,,0,414.59,1,5.34,3c,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@H](O)/C=C(\C)CCC=C(C)C)C1,IC50,'=',1.2,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4095139,,0,504.47,2,6.05,3j,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1,IC50,'>',18.52,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL1200340,OSELTAMIVIR PHOSPHATE,4,410.4,0,1.29,OSV-p,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=P(O)(O)O,IC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL4362886,Antiviral activity against Influenza B virus B/Sichuan/531/2018(BV) infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4359890,1,Scientific Literature,Eur J Med Chem,2019,None,
CHEMBL4097589,,0,369.46,0,3.41,3m,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2ccncc2)C1,IC50,'=',18.52,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4073601,,0,262.35,0,3.06,2,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',18.52,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4483331,,0,319.4,0,2.17,5a,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@H]2NC(C)=O)C1,IC50,'=',522400.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL4446257,,0,379.27,None,None,5n,C=C(C(=O)Nc1ccc2c(c1)COB2O)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,IC50,'>',49100.0,nM,,,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL4087444,,0,386.46,0,4.16,3h,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@@H]2[C@@H](O)c2ccc(F)cc2)C1,IC50,'=',11.0,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL3999574,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 40 hrs,F,BAO_0000219,cell-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL3997818,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4465664,,0,355.46,0,1.58,5f,C=C(C(=O)OC)[C@@H]1CC[C@H](C)[C@H]2C(=C(C)C(=O)[C@H]2NS(C)(=O)=O)C1,IC50,'=',40300.0,nM,4.39,,,UO_0000065,,,,,False,CHEMBL4376259,Antiviral activity against Influenza B virus infected in MDCK cells assessed as inhibition in virus-induced cytopathic effect incubated for 40 hrs,F,BAO_0000218,organism-based format,influenza B virus,None,None,None,None,,,,CHEMBL613129,Influenza B virus,Influenza B virus,ORGANISM,CHEMBL4373726,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
