ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,PSA,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX ApKa,CX BpKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA Lipinski,HBD Lipinski,#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL637,VENLAFAXINE,ALVENTA XL|AMPHERO XL|BONILUX XL|DEPEFEX XL|EFEXOR|EFEXOR XL|Effexor|FORAVEN XL|MENTAVEN XL|POLITID XL|RANFAXINE XL|RODOMEL XL|SUNVENIZ XL|TARDCAPS XL|TIFAXIN XL|TONPULAR XL|TRIXAT XL|VAXALIN XL|VENAXX XL|VENLABLUE XL|VENLADEX XL|VENLAFAXINE|VENLALIC XL|VENLANEO XL|VENSIR XL|VEXARIN XL|VIEPAX|VIEPAX XL|Venlafaxine|WINFEX XL,Small molecule,4,277.41,141.0,968.0,3.04,32.70,3,1,0,5,N,0.90,None,8.91,2.74,1.22,1,MOL,0,20,3,1,0,277.2042,BASE,C17H27NO2,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
CHEMBL1657,TAZAROTENE,AGN 190168|AGN-190168|ARAZLO|Avage|FABIOR|TAZAROTENE|Tazorac|ZORAC,Small molecule,4,351.47,19.0,71.0,4.43,39.19,4,0,0,2,N,0.59,None,1.23,5.22,5.22,2,MOL,0,25,3,0,0,351.1293,NEUTRAL,C21H21NO2S,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
CHEMBL13209,NITRAZEPAM,Mogadon|N05CD02|NITRADOS|NITRAZEPAM|NSC-58775|REMNOS|RO 4-5360|RO 5-3059|RO-4-5360|RO-45360|RO-5-3059|RO-53059|SOMNITE|UNISOMNIA,Small molecule,4,281.27,139.0,642.0,2.38,84.60,4,1,0,2,N,0.68,11.66,2.65,2.55,2.55,2,MOL,0,21,6,1,0,281.08,NEUTRAL,C15H11N3O3,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
CHEMBL3181870,PYRIDOXAL PHOSPHATE,PYRIDOXAL PHOSPHATE,Small molecule,2,265.16,1.0,6.0,0.52,116.95,5,3,0,4,N,0.52,1.68,4.11,-2.09,-3.18,1,MOL,0,16,7,3,0,247.0246,ACID,C8H12NO7P,Cc1ncc(COP(=O)(O)O)c(C=O)c1O.O
CHEMBL54661,FLUPENTIXOL,FLUPENTIXOL|LC 44|LC-44|N-7009,Small molecule,3,434.53,53.0,136.0,4.60,26.71,4,1,0,5,N,0.63,None,8.03,4.50,3.78,2,MOL,0,30,3,1,0,434.164,NEUTRAL,C23H25F3N2OS,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
CHEMBL1200714,CHLORMEZANONE,CHLORMETHAZANONE|CHLORMEZANONE|LYSEEN NEW|Trancopal,Small molecule,4,273.74,18.0,1517.0,1.62,54.45,3,0,0,1,Y,0.78,None,None,0.92,0.92,1,MOL,0,17,4,0,0,273.0226,NEUTRAL,C11H12ClNO3S,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
CHEMBL3707233,ALUMINIUM GLYCINATE,ALUMINIUM GLYCINATE,Small molecule,0,135.05,,,-0.97,63.32,2,2,0,1,N,0.42,2.31,9.24,-3.41,-3.42,0,MOL,0,5,3,3,0,75.032,ZWITTERION,C2H6AlNO4,NCC(=O)[O-].[Al+3].[OH-].[OH-]
CHEMBL1200696,POTASSIUM PERCHLORATE,PEROIDIN|PERTIROID|POTASSIUM PERCHLORATE|Perchloracap|Potassium perchlorate,Small molecule,4,138.55,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,1,None,None,None,None,137.9122,None,ClKO4,[K+].[O-][Cl+3]([O-])([O-])[O-]
CHEMBL2105044,LETOSTEINE,LETOSTEINE,Small molecule,0,279.38,2.0,6.0,0.79,75.63,6,2,0,7,N,0.53,2.74,7.41,-1.50,-1.76,0,MOL,0,17,5,2,0,279.0599,ACID,C10H17NO4S2,CCOC(=O)CSCCC1NC(C(=O)O)CS1
CHEMBL54,HALOPERIDOL,"DOLPIN|DOZIC|FORTUNAN|HALDOL SOLUTAB|HALOPERIDOL|HALOPERIDOL DECANOATE IMPURITY, HALOPERIDOL-|Haldol|KENTACE|Keselen|MCN-JR-1625|NSC-170973|NSC-615296|R-1625|SERENACE",Small molecule,4,375.87,354.0,4271.0,4.43,40.54,3,1,0,6,N,0.76,13.96,8.05,3.66,2.93,2,MOL,0,26,3,1,0,375.1401,NEUTRAL,C21H23ClFNO2,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
CHEMBL3707206,CALCIUM GLYCERYLPHOSPHATE,CALCIUM GLYCERYLPHOSPHATE,Small molecule,0,210.13,,,-1.55,107.22,4,4,0,4,N,0.38,1.13,None,-1.96,-5.57,0,MOL,0,10,6,4,0,172.0137,ACID,C3H7CaO6P,O=P([O-])([O-])OC(CO)CO.[Ca+2]
CHEMBL295829,OXAMETACIN,OXAMETACIN|Oxamethacin,Small molecule,0,372.81,6.0,13.0,3.35,80.56,5,2,0,4,N,0.54,8.86,None,2.72,2.70,3,MOL,0,26,6,2,0,372.0877,NEUTRAL,C19H17ClN2O4,COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL504760,CAMPHOR,CAMPHOR|CAMPHOR D-FORM|CAMPHORA|CINNAMOMUM CAMPHORA|D-CAMPHOR|DL-CAMPHOR|FEMA NO. 2230|FEMA NO. 4513|TRANS-PI-OXOCAMPHOR,Small molecule,4,152.24,150.0,410.0,2.40,17.07,1,0,0,0,Y,0.52,None,None,2.55,2.55,0,MOL,0,11,1,0,0,152.1201,NEUTRAL,C10H16O,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
CHEMBL3833338,STREPTODUOCIN,Combistrep|DIHYDROSTREPTOMYCIN-STREPTOMYCIN|Distrycin|STREPTODUOCIN,Small molecule,0,1361.33,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,1164.547,None,C42H84N14O32S2,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O
CHEMBL1094982,INOSITOL NIACINATE,Hexopal|INOSITOL HEXANICOTINATE|INOSITOL NIACINATE|INOSITOL NICOTINATE|Linodil|Palohex|WIN 9154,Small molecule,0,810.73,3.0,7.0,3.72,235.14,18,0,2,12,N,0.13,None,4.02,3.88,3.88,6,MOL,0,60,18,0,2,810.1922,NEUTRAL,C42H30N6O12,O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1
CHEMBL2110760,BAMIFYLLINE,BAMIFYLLINE,Small molecule,0,385.47,,,0.34,85.29,8,1,0,8,N,0.60,None,8.70,1.10,-0.22,3,MOL,0,28,8,1,0,385.2114,BASE,C20H27N5O3,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
CHEMBL1200679,ZINC CHLORIDE,ZINC CHLORIDE,Small molecule,4,136.3,109.0,271.0,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,1,None,None,None,None,133.8668,None,Cl2Zn,[Cl-].[Cl-].[Zn+2]
CHEMBL1294,QUINIDINE,QUINIDINE,Small molecule,4,324.42,112.0,2190.0,3.17,45.59,4,1,0,4,N,0.88,13.89,9.05,2.51,0.86,2,MOL,0,24,4,1,0,324.1838,BASE,C20H24N2O2,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
CHEMBL1200986,HALOPERIDOL DECANOATE,"HALOPERIDOL DECANOATE|Haldol|Haldol Dec|R-13,672|R-13672",Small molecule,4,530.12,7.0,10.0,8.12,46.61,4,0,2,15,N,0.13,None,8.24,7.91,7.02,2,MOL,0,37,4,0,2,529.2759,NEUTRAL,C31H41ClFNO3,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
CHEMBL3707331,ROLAPITANT,ROLAPITANT|VARUBY,Small molecule,4,500.48,5.0,6.0,5.73,50.36,3,2,2,5,N,0.52,None,8.30,5.00,4.05,2,MOL,0,35,4,2,2,500.1898,NEUTRAL,C25H26F6N2O2,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL2368925,DOLASETRON,DOLASETRON,Small molecule,4,324.38,8.0,49.0,2.52,62.40,4,1,0,2,N,0.86,12.18,5.68,2.33,2.32,2,MOL,0,24,5,1,0,324.1474,NEUTRAL,C19H20N2O3,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
CHEMBL469,KETOROLAC,KETOROLAC|Ketorolac,Small molecule,4,255.27,132.0,758.0,2.29,59.30,3,1,0,3,Y,0.86,3.84,None,2.28,-0.96,2,MOL,0,19,4,1,0,255.0895,ACID,C15H13NO3,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
CHEMBL12,DIAZEPAM,ALUPRAM 10|ALUPRAM 2|ALUPRAM 5|ATENSINE|Apozepam|DIALAR|DIALAR FTE|DIASTAT ACUDIAL|DIAZEPAM|DIAZEPAM CIV|DIAZEPAM INTENSOL|DIZAC|Diastat|E-Pam|LA III|LA-III|NRL-1|NSC-169897|NSC-77518|Paxel|Q-PAM|RO 5-2807|RO-5-2807|RO-52807|Relanium|SOLIS|STESOLID|Scriptopam|Serenack|TENSIUM|Tranimul|VALCLAIR|VALRELEASE|VALTOCO|Valium|Vivol|WY-3467,Small molecule,4,284.75,223.0,3570.0,3.15,32.67,2,0,0,1,N,0.79,None,2.92,3.08,3.08,2,MOL,0,20,3,0,0,284.0716,NEUTRAL,C16H13ClN2O,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL1201342,METHIXENE,METIXENE|Methixene,Small molecule,4,309.48,3.0,3.0,5.02,3.24,2,0,1,2,N,0.77,None,9.34,5.06,3.13,2,MOL,0,22,1,0,1,309.1551,BASE,C20H23NS,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
CHEMBL1201173,MEDRYSONE,HYDROXYMESTERONE|MEDRYSONE|U-8471,Small molecule,4,344.5,21.0,32.0,3.94,54.37,3,1,0,1,N,0.78,None,None,3.13,3.13,0,MOL,0,25,3,1,0,344.2351,NEUTRAL,C22H32O3,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
CHEMBL1697842,METHALLENESTRIL,METHALLENESTRIL|METHALLENESTROL|METHALLENOESTRIL,Small molecule,0,286.37,1.0,1.0,4.45,46.53,2,1,0,5,N,0.88,4.53,None,4.72,1.93,2,MOL,0,21,3,1,0,286.1569,ACID,C18H22O3,CCC(c1ccc2cc(OC)ccc2c1)C(C)(C)C(=O)O
CHEMBL50588,EMETINE,EMETINE|Emetine|GNF-Pf-196|TCMDC-125531,Small molecule,0,480.65,188.0,873.0,4.94,52.19,6,1,0,7,N,0.61,None,9.23,4.49,1.51,2,MOL,0,35,6,1,0,480.2988,BASE,C29H40N2O4,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21
CHEMBL635,PREDNISONE,CORTAN|CORTANCYL|DECORTISYL|Delta-dome|Deltasone|FERNISONE|LIQUID PRED|LODOTRA|Meticorten|NSC-10023|Orasone|PARACORT|PREDNICEN-M|PREDNISONE|PREDNISONE INTENSOL|PREDNISONE TABLETS|Prednisone|RAYOS|SERVISONE|Sterapred,Small molecule,4,358.43,208.0,839.0,1.77,91.67,5,2,0,2,N,0.78,12.58,None,1.66,1.66,0,MOL,0,26,5,2,0,358.178,NEUTRAL,C21H26O5,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
CHEMBL1863513,INGENOL MEBUTATE,AGN 204332|INGENOL MEBUTATE|PEP-005|PEP005|PICATO,Small molecule,4,430.54,15.0,76.0,2.33,104.06,6,3,0,3,N,0.36,12.13,None,2.51,2.51,0,MOL,0,31,6,3,0,430.2355,NEUTRAL,C25H34O6,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C
CHEMBL456,ETHACRYNIC ACID,ETACRYNIC ACID|ETHACRYNIC ACID|Edecrin|HYDROMEDIN|MK-595|NSC-624008|NSC-85791|REOMAX,Small molecule,4,303.14,286.0,1033.0,3.61,63.60,3,1,0,6,N,0.64,2.80,None,3.66,0.16,1,MOL,0,19,4,1,0,302.0113,ACID,C13H12Cl2O4,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
CHEMBL1651908,CYMARIN,CYMARIN|Cymarin,Small molecule,0,550.69,8.0,8.0,2.63,123.91,9,3,1,5,N,0.35,9.88,None,1.92,1.92,0,MOL,0,39,9,3,1,550.3142,NEUTRAL,C30H46O9,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(OC)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O
CHEMBL255044,FLUPIRTINE,FLUPIRTINE,Small molecule,2,304.32,51.0,125.0,2.98,89.27,5,3,0,5,N,0.79,12.90,7.50,2.67,2.32,2,MOL,0,22,6,4,0,304.1336,NEUTRAL,C15H17FN4O2,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
CHEMBL1433,DOXYCYCLINE,DOXYCYCLINE|GS-3065|Vibramycin,Small molecule,4,444.44,244.0,2098.0,-0.35,181.62,9,6,1,2,N,0.33,2.92,7.46,-3.29,-3.57,1,MOL,0,32,10,7,1,444.1533,ACID,C22H24N2O8,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
CHEMBL1201058,POTASSIUM ACETATE,E261|POTASSIUM ACETATE,Small molecule,4,98.14,,,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,97.977,None,C2H3KO2,CC(=O)[O-].[K+]
CHEMBL424,SALICYLIC ACID,"2-HYDROXY-BENZOIC ACID|ACNISAL|Advanced Pain Relief Callus Removers|Advanced Pain Relief Com Removers|BAZUKA|COMPOUND V|CUPLEX VERRUCA|Clear Away Wart Remover|Compound W|DUOFILM|Dr. Scholl's Callus Removers|Dr. Scholl's Corn Removers|Dr. Scholl's Wart Remover Kit|Duofilm Wart Remover|Duoplant|EDINBURGH|ERYTEX|FEMA NO. 3985|Freezone|GPPE PAINT|Ionil|Ionil-Plus|JADIT|K-557|KERALYT|LAMIVUDINE IMPURITY, SALICYLIC ACID-|LAMIVUDINE RELATED COMPOUND SALICYLIC ACID|METANIUM|NECOL|NOXACORN|NSC-180|OCCLUSAL|PHISO-CLEAR|PHYTEX|PHYTOCIL|POSALFILIN|PYRALVEX|SALACTOL|SALATAC|SALICYLIC ACID|SALICYLIC ACID RS|Salicylic Acid|Salicylic Acid Soap|Saligel|Stri-Dex|THWART|TOEPEDO|VERRUGON|WARTEX",Small molecule,4,138.12,221.0,1072.0,1.09,57.53,2,2,0,1,Y,0.61,2.79,None,1.98,-1.52,1,MOL,0,10,3,2,0,138.0317,ACID,C7H6O3,O=C(O)c1ccccc1O
CHEMBL3545057,ACETYLDIGITOXIN,ACETYLDIGITOXIN|Acylanid,Small molecule,4,806.99,1.0,4.0,3.82,188.90,14,4,2,8,N,0.20,7.18,0.24,4.04,3.62,0,MOL,0,57,14,4,2,806.4453,NEUTRAL,C43H66O14,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O
CHEMBL1697767,PHENYRAMIDOL,FENYRAMIDOL,Small molecule,0,214.27,1.0,3.0,2.23,45.15,3,2,0,4,N,0.82,None,6.61,1.92,1.85,2,MOL,0,16,3,2,0,214.1106,NEUTRAL,C13H14N2O,OC(CNc1ccccn1)c1ccccc1
CHEMBL1095283,CARBENICILLIN PHENYL,CARFECILLIN,Small molecule,4,454.5,1.0,1.0,2.01,113.01,6,2,0,6,N,0.30,3.29,None,2.62,-0.81,2,MOL,0,32,8,2,0,454.1199,ACID,C23H22N2O6S,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL1221,SULCONAZOLE,Exelderm|SULCONAZOLE|Sulconazole,Small molecule,4,397.76,122.0,699.0,6.52,17.82,3,0,1,6,N,0.47,None,6.51,6.06,6.02,3,MOL,0,24,2,0,1,396.0022,NEUTRAL,C18H15Cl3N2S,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CHEMBL2104340,IBACITABINE,IBACITABINE,Small molecule,0,353.12,9.0,16.0,-0.93,110.60,7,3,0,2,N,0.59,13.89,None,-0.91,-0.91,1,MOL,0,17,7,4,0,352.9873,NEUTRAL,C9H12IN3O4,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
CHEMBL458875,CLEVUDINE,CLEVUDINE|L-FMAU|LEVOVIR,Small molecule,3,260.22,7.0,31.0,-1.57,104.55,6,3,0,2,N,0.60,10.10,None,-1.13,-1.13,1,MOL,0,18,7,3,0,260.0808,NEUTRAL,C10H13FN2O5,Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O
CHEMBL2105359,PREDNYLIDENE,METHYLENPREDNISOLONE|PREDNYLIDENE,Small molecule,2,372.46,,,1.72,94.83,5,3,0,2,N,0.64,12.12,None,1.37,1.37,0,MOL,0,27,5,3,0,372.1937,NEUTRAL,C22H28O5,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CHEMBL1200686,PIMECROLIMUS,Elidel|PIMECROLIMUS|SDZ ASM 981|SDZ ASM-981|SDZ-ASM 981|SDZ-ASM-981,Small molecule,4,810.47,8.0,22.0,5.72,158.13,11,2,3,6,N,0.15,9.96,None,6.81,6.81,0,MOL,0,56,12,2,3,809.4481,NEUTRAL,C43H68ClNO11,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
CHEMBL2105813,SULBUTIAMINE,BISIBUTHIAMINE|SULBUTIAMINE,Small molecule,0,702.9,2.0,10.0,4.69,196.82,14,2,2,19,N,0.12,None,6.96,0.82,0.74,2,MOL,0,48,14,4,2,702.2982,NEUTRAL,C32H46N8O6S2,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
CHEMBL511142,BUPRENORPHINE,ALKS-5461 COMPONENT BUPRENORPHINE|BUPEAZE|BUPLAST|BUPRENORPHINE|BUTEC|BUTRANS|HAPOCTASIN|PANITAZ|PRENOTRIX|RELETRANS|SEVODYNE|SUBLOCADE|TEMGESIC|TEPHINE|TRANSTEC,Small molecule,4,467.65,47.0,264.0,4.41,62.16,5,2,0,4,N,0.69,10.42,9.63,3.55,1.61,1,MOL,0,34,5,2,0,467.3036,BASE,C29H41NO4,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
CHEMBL1201195,CEFMETAZOLE,CEFMETAZOLE|U-72791,Small molecule,4,471.55,158.0,486.0,-0.73,163.33,12,2,1,9,N,0.20,3.18,None,-0.65,-4.10,1,MOL,0,30,12,2,1,471.0453,ACID,C15H17N7O5S3,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
CHEMBL191,LOSARTAN,HGP-1405|HGP1405|LOSARTAN|Losartan,Small molecule,4,422.92,162.0,1216.0,4.27,92.51,6,2,0,8,N,0.44,4.26,3.82,4.06,2.82,4,MOL,0,30,7,2,0,422.1622,ACID,C22H23ClN6O,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
CHEMBL1237021,LURASIDONE,LATUDA|LURASIDONE|Lurasidone,Small molecule,4,492.69,6.0,7.0,4.26,56.75,6,0,0,5,N,0.58,None,8.50,4.56,3.43,2,MOL,0,35,6,0,0,492.2559,NEUTRAL,C28H36N4O2S,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1
CHEMBL667,ACETYLCHOLINE,ACETYLCHOLINE|Acetylcholine,Small molecule,4,146.21,54.0,300.0,0.26,26.30,2,0,0,3,Y,0.42,None,None,-4.22,-4.22,0,MOL,0,10,3,0,0,146.1176,NEUTRAL,C7H16NO2+,CC(=O)OCC[N+](C)(C)C
CHEMBL23,DILTIAZEM,Cardizem|DILTIAZEM|Dilt-CD|Diltiazem|Diltzac|Tiamate|Tiazac,Small molecule,4,414.53,188.0,2282.0,3.37,59.08,6,0,0,6,N,0.68,12.86,8.18,2.73,1.89,2,MOL,0,29,6,0,0,414.1613,NEUTRAL,C22H26N2O4S,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
CHEMBL3545432,IXAZOMIB CITRATE,IXAZOMIB CITRATE|MLN-9708|MLN9708|NINLARO,Small molecule,4,517.13,2.0,4.0,None,None,None,None,None,None,None,None,None,None,None,None,None,MOL,0,None,None,None,None,516.0874,None,C20H23BCl2N2O9,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)C(CC(=O)O)(CC(=O)O)O1
CHEMBL2105187,MAZATICOL,MAZATICOL|MAZATICOL HYDROCHLORIDE|PG-501,Small molecule,0,405.59,,,4.24,49.77,6,1,0,4,N,0.77,10.40,9.36,4.01,2.27,2,MOL,0,27,4,1,0,405.1432,BASE,C21H27NO3S2,CN1[C@@H]2CCC(C)(C)[C@H]1C[C@H](OC(=O)C(O)(c1cccs1)c1cccs1)C2
CHEMBL46102,ROXATIDINE ACETATE,ROXATIDINE|ROXATIDINE ACETATE,Small molecule,0,348.44,9.0,29.0,2.12,67.87,5,1,0,9,N,0.55,None,8.74,1.31,-0.05,1,MOL,0,25,6,1,0,348.2049,BASE,C19H28N2O4,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1
CHEMBL3833363,CERIUM OXALATE,CERIUM OXALATE,Small molecule,0,562.3,,,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,0,None,None,None,None,543.7499,None,C6H2Ce2O13,
CHEMBL3833379,GOLD SODIUM THIOSULFATE,GOLD SODIUM THIOSULFATE|SODIUM AUROTIOSULFATE,Small molecule,0,526.23,,,None,None,None,None,None,None,None,None,None,None,None,None,None,NONE,1,None,None,None,None,489.7936,None,H4AuNa3O8S4,
CHEMBL22150,CHLORCYCLIZINE,CHLORCYCLIZINE,Small molecule,1,300.83,15.0,27.0,3.68,6.48,2,0,0,3,N,0.85,None,7.63,4.15,3.72,2,MOL,0,21,2,0,0,300.1393,NEUTRAL,C18H21ClN2,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL1395,METHYLTESTOSTERONE,"17-METHYLTESTOSTERONE|ANDROID 10|ANDROID 25|ANDROID 5|CDB-110|L 589.372|L-589.372|L-589372|METHYLTESTOSTERONE|METHYLTESTOSTERONE CIII|Metandren|Methitest|Methyltestosterone|NSC-139965|NSC-9701|ORETON METHYL|OXANDROLONE IMPURITY, METHYLTESTOSTERONE-|Oreton|PERANDREN|PLEX HORMONE|POTENSAN FTE|RU 24400|RU-24400|TESTOVIS|Testred|U-2842|VIRILON",Small molecule,4,302.46,136.0,2042.0,4.27,37.30,2,1,0,0,N,0.73,None,None,3.65,3.65,0,MOL,0,22,2,1,0,302.2246,NEUTRAL,C20H30O2,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
CHEMBL267719,ALLOBARBITAL,ALLOBARBITAL|DIALLYLBARBITURIC ACID|DIALLYMAL,Small molecule,0,208.22,9.0,16.0,0.49,75.27,3,2,0,4,N,0.52,7.48,None,1.00,0.74,0,MOL,0,15,5,2,0,208.0848,NEUTRAL,C10H12N2O3,C=CCC1(CC=C)C(=O)NC(=O)NC1=O
CHEMBL553025,VINORELBINE,VINORELBINE|Vinorelbine Base,Small molecule,4,778.95,822.0,1592.0,4.75,133.87,11,2,2,7,N,0.20,10.87,8.66,4.65,2.86,3,MOL,0,57,12,2,2,778.3942,BASE,C45H54N4O8,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
CHEMBL2106309,HYDROCORTISONE ACEPONATE,HYDROCORTISONE ACEPONATE,Small molecule,0,460.57,,,3.31,106.97,7,1,0,5,N,0.63,None,None,2.86,2.86,0,MOL,0,33,7,1,0,460.2461,NEUTRAL,C26H36O7,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL485259,EUCALYPTOL,CINEOLE|EUCALYPTOL|FEMA NO. 2465|NSC-6171,Small molecule,3,154.25,228.0,800.0,2.74,9.23,1,0,0,0,Y,0.52,None,None,2.35,2.35,0,MOL,0,11,1,0,0,154.1358,NEUTRAL,C10H18O,CC12CCC(CC1)C(C)(C)O2
CHEMBL1595,DIHYDROCODEINE,DIHYDROCODEINE|Dihydrocodeine|IDS-ND-008(SECT.2)|NSC-231319,Small molecule,4,301.39,26.0,31.0,1.73,41.93,4,1,0,1,N,0.86,None,9.33,1.55,-0.38,1,MOL,0,22,4,1,0,301.1678,BASE,C18H23NO3,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
